year,continent,ccode,name,electricandheat,manufacturingandconstructing,transportation,fuelcombustion,fugitive,totalCO2
2004,Africa,SEN,Senegal,1.56,0.91,1.50,0.51,0.00,4.48
2004,Africa,SYC,Seychelles,,,,,0.00,0.00
2004,Africa,SLE,Sierra Leone,,,,,0.00,0.00
2004,Africa,ZAF,South Africa,213.19,58.38,40.83,23.37,0.27,336.04
2004,Africa,SWZ,Swaziland,,,,,0.00,0.00
2004,Africa,TZA,Tanzania,1.24,0.47,2.37,0.51,0.02,4.61
2004,Africa,TGO,Togo,0.08,0.18,0.64,0.13,0.00,1.03
2004,Africa,TUN,Tunisia,5.89,5.07,4.37,4.06,0.82,20.21
2004,Africa,UGA,Uganda,,,,,0.00,0.00
2004,Africa,ZMB,Zambia,0.11,0.79,0.87,0.18,0.00,1.95
2004,Africa,ZWE,Zimbabwe,5.61,1.56,1.19,1.05,0.00,9.41
2004,Asia,AFG,Afghanistan,,,,,0.00,0.00
2004,Asia,BHR,Bahrain,15.32,2.07,2.11,0.22,0.00,19.72
2004,Asia,BGD,Bangladesh,13.58,7.38,4.46,7.37,0.00,32.79
2004,Asia,BTN,Bhutan,,,,,0.00,0.00
2004,Asia,BRN,Brunei,3.78,0.12,0.96,0.05,0.00,4.91
2004,Asia,KHM,Cambodia,0.66,0.11,1.37,0.24,0.00,2.38
2004,Asia,CHN,China,2434.77,1596.26,375.08,431.17,0.00,4837.28
2004,Asia,IND,India,663.19,233.32,106.94,130.00,1.98,1135.43
2004,Asia,IDN,Indonesia,118.44,95.19,73.80,43.46,8.32,339.21
2004,Asia,IRN,Iran,118.06,58.28,95.97,117.49,22.40,412.20
2004,Asia,IRQ,Iraq,22.22,10.79,30.63,10.29,1.55,75.48
2004,Asia,ISR,Israel,40.27,1.71,9.64,9.49,0.03,61.14
2004,Asia,JPN,Japan,500.83,259.78,250.57,189.91,0.00,1201.09
2004,Asia,JOR,Jordan,6.71,2.63,4.36,3.06,0.00,16.76
2004,Asia,KAZ,Kazakhstan,95.66,34.23,9.14,6.62,2.91,148.56
2004,Asia,PRK,"Korea, Dem. Rep. (North)",11.67,43.90,1.53,13.54,0.00,70.64
2004,Asia,KOR,"Korea, Rep. (South)",220.67,94.80,88.85,65.49,0.00,469.81
2004,Asia,KWT,Kuwait,40.16,14.16,7.46,0.37,1.82,63.97
2004,Asia,KGZ,Kyrgyzstan,1.64,1.58,1.17,0.75,0.00,5.14
2004,Asia,LAO,Laos,,,,,0.00,0.00
2004,Asia,LBN,Lebanon,7.47,1.98,3.97,1.83,0.00,15.25
2004,Asia,MWI,Malawi,,,,,0.00,0.00
2004,Asia,MYS,Malaysia,67.42,37.39,39.32,4.24,3.11,151.48
2004,Asia,MDV,Maldives,,,,,0.00,0.00
2004,Asia,MNG,Mongolia,6.52,0.69,1.15,0.99,0.00,9.35
2004,Asia,MMR,Myanmar,3.07,1.96,4.23,0.77,0.37,10.40
2004,Asia,NPL,Nepal,0.01,0.65,0.83,1.17,0.00,2.66
2004,Asia,OMN,Oman,16.42,4.57,3.21,0.95,1.46,26.61
2004,Asia,PAK,Pakistan,35.65,38.64,30.73,13.05,0.00,118.07
2004,Asia,PHL,Philippines,27.35,9.95,26.40,5.93,0.36,69.99
2004,Asia,QAT,Qatar,18.81,11.19,3.72,0.14,0.55,34.41
2004,Asia,RUS,Russian Federation,929.21,191.56,220.32,168.17,24.98,1534.24
2004,Asia,SAU,Saudi Arabia,140.26,68.54,71.43,3.69,0.40,284.32
2004,Asia,SGP,Singapore,29.18,9.30,5.35,0.60,0.00,44.43
2004,Asia,LKA,Sri Lanka,4.42,0.83,5.78,1.16,0.00,12.19
2004,Asia,SDN,Sudan,2.47,0.90,4.15,1.21,0.00,8.73
2004,Asia,SYR,Syria,20.20,7.01,10.24,7.93,0.51,45.89
2004,Asia,TJK,Tajikistan,0.59,0.00,0.13,1.77,0.00,2.49
2004,Asia,THA,Thailand,79.36,55.40,54.41,15.52,0.00,204.69
2004,Asia,TUR,Turkey,72.58,59.68,35.91,39.09,0.00,207.26
2004,Asia,TKM,Turkmenistan,17.40,2.68,6.33,19.60,0.00,46.01
2004,Asia,ARE,United Arab Emirates,49.88,35.40,20.85,0.13,1.67,107.93
2004,Asia,UZB,Uzbekistan,41.21,19.42,9.44,45.12,0.00,115.19
2004,Asia,VNM,Vietnam,20.26,23.42,18.88,10.90,0.54,74.00
2004,Asia,YEM,Yemen,5.05,2.49,5.17,4.95,0.00,17.66
2004,Europe,ALB,Albania,0.29,0.62,2.27,0.94,0.00,4.12
2004,Europe,ARM,Armenia,0.76,1.11,0.60,0.99,0.00,3.46
2004,Europe,AUT,Austria,24.19,12.38,23.67,13.44,0.00,73.68
2004,Europe,AZE,Azerbaijan,15.63,3.85,3.82,6.00,5.97,35.27
2004,Europe,BLR,Belarus,36.69,12.38,6.93,6.79,0.00,62.79
2004,Europe,BEL,Belgium,29.32,29.83,26.52,30.43,0.00,116.10
2004,Europe,BIH,Bosnia & Herzegovina,10.10,0.83,2.37,1.67,0.00,14.97
2004,Europe,BGR,Bulgaria,28.22,8.61,6.76,2.07,0.00,45.66
2004,Europe,HRV,Croatia,7.16,4.08,5.36,3.81,0.00,20.41
2004,Europe,CYP,Cyprus,3.28,1.39,1.97,0.23,0.00,6.87
2004,Europe,CZE,Czech Republic,68.25,23.40,15.92,15.50,0.00,123.07
2004,Europe,DNK,Denmark,26.90,5.37,12.98,6.45,0.53,52.23
2004,Europe,EST,Estonia,12.65,1.29,2.02,0.76,0.00,16.72
2004,Europe,FIN,Finland,37.44,11.06,12.49,6.28,0.00,67.27
2004,Europe,FRA,France,67.47,78.24,132.28,107.22,0.00,385.21
2004,Europe,GEO,Georgia,1.05,0.42,1.19,0.68,0.00,3.34
2004,Europe,DEU,Germany,373.77,116.71,162.37,162.74,2.14,817.73
2004,Europe,GRC,Greece,49.31,9.44,21.27,13.26,0.00,93.28
2004,Europe,HUN,Hungary,21.37,7.18,10.87,16.74,0.04,56.20
2004,Europe,ISL,Iceland,0.01,0.83,0.66,0.75,0.00,2.25
2004,Europe,IRL,Ireland,14.96,5.59,11.73,10.00,0.00,42.28
2004,Europe,ITA,Italy,177.57,73.33,123.35,84.29,0.00,458.54
2004,Europe,JAM,Jamaica,4.46,3.14,2.09,0.48,0.00,10.17
2004,Europe,LVA,Latvia,2.21,1.11,2.88,1.25,0.00,7.45
2004,Europe,LTU,Lithuania,5.51,2.22,3.83,1.11,0.00,12.67
2004,Europe,LUX,Luxembourg,1.38,1.21,6.78,1.77,0.00,11.14
2004,Europe,MKD,"Macedonia, FYR",5.85,0.92,1.01,0.66,0.00,8.44
2004,Europe,MLT,Malta,2.02,0.01,0.44,0.11,0.00,2.58
2004,Europe,MDA,Moldova,3.68,0.65,0.83,2.30,0.00,7.46
2004,Europe,MNE,Montenegro,,,,,,0.00
2004,Europe,NLD,Netherlands,75.06,37.72,34.18,38.04,0.07,185.07
2004,Europe,NOR,Norway,11.96,8.83,12.88,3.90,1.12,38.69
2004,Europe,POL,Poland,170.52,43.33,32.04,47.56,0.00,293.45
2004,Europe,PRT,Portugal,23.93,10.04,19.78,5.94,0.00,59.69
2004,Europe,ROU,Romania,48.96,22.05,12.79,10.77,0.00,94.57
2004,Europe,SRB,Serbia,35.14,10.07,6.21,4.57,,55.99
2004,Europe,SVK,Slovakia,15.91,9.67,5.88,5.82,0.01,37.29
2004,Europe,SVN,Slovenia,6.13,2.54,4.00,2.70,0.00,15.37
2004,Europe,ESP,Spain,119.85,65.94,104.97,36.53,0.00,327.29
2004,Europe,SWE,Sweden,12.63,13.21,22.16,5.56,0.00,53.56
2004,Europe,CHE,Switzerland,3.75,6.15,16.37,17.86,0.00,44.13
2004,Europe,UKR,Ukraine,127.24,103.63,30.89,50.43,0.00,312.19
2004,Europe,GBR,United Kingdom,236.09,65.14,125.21,108.56,2.95,537.95
2004,North America,ATG,Antigua & Barbuda,,,,,0.00,0.00
2004,North America,BHS,"Bahamas, The",,,,,0.00,0.00
2004,North America,BRB,Barbados,,,,,0.00,0.00
2004,North America,BLZ,Belize,,,,,0.00,0.00
2004,North America,CAN,Canada,191.93,96.64,156.67,98.04,3.56,546.84
2004,North America,CRI,Costa Rica,0.13,0.97,3.90,0.40,0.00,5.40
2004,North America,DMA,Dominica,,,,,0.00,0.00
2004,North America,DOM,Dominican Republic,6.39,1.70,6.07,1.23,0.00,15.39
2004,North America,GRD,Grenada,,,,,0.00,0.00
2004,North America,GTM,Guatemala,3.27,1.52,4.69,0.68,0.00,10.16
2004,North America,HTI,Haiti,0.16,0.38,1.11,0.24,0.00,1.89
2004,North America,HND,Honduras,2.27,0.97,2.31,1.41,0.00,6.96
2004,North America,MEX,Mexico,157.39,56.47,122.62,32.36,2.98,371.82
2004,North America,NIC,Nicaragua,1.67,0.64,1.44,0.35,0.00,4.10
2004,North America,PAN,Panama,1.53,0.91,2.53,0.40,0.00,5.37
2004,North America,KNA,Saint Kitts & Nevis,,,,,0.00,0.00
2004,North America,LCA,Saint Lucia,,,,,0.00,0.00
2004,North America,VCT,Saint Vincent & Grenadines,,,,,0.00,0.00
2004,North America,TTO,Trinidad & Tobago,10.87,13.88,2.03,0.45,0.00,27.23
2004,North America,USA,United States,2708.96,643.75,1771.03,641.84,5.39,5770.97
2004,Oceania,AUS,Australia,221.68,50.38,78.37,17.73,0.38,368.54
2004,Oceania,COK,Cook Islands,,,,,0.00,0.00
2004,Oceania,GNQ,Equatorial Guinea,,,,,3.46,3.46
2004,Oceania,FJI,Fiji,,,,,0.00,0.00
2004,Oceania,GIN,Guinea,,,,,0.00,0.00
2004,Oceania,GNB,Guinea-Bissau,,,,,0.00,0.00
2004,Oceania,NRU,Nauru,,,,,0.00,0.00
2004,Oceania,NZL,New Zealand,9.71,7.01,13.33,3.28,0.04,33.37
2004,Oceania,NIU,Niue,,,,,0.00,0.00
2004,Oceania,PLW,Palau,,,,,,0.00
2004,Oceania,PNG,Papua New Guinea,,,,,0.00,0.00
2004,Oceania,WSM,Samoa,,,,,0.00,0.00
2004,Oceania,SLB,Solomon Islands,,,,,0.00,0.00
2004,Oceania,TON,Tonga,,,,,0.00,0.00
2004,Oceania,VUT,Vanuatu,,,,,0.00,0.00
2004,South America,ARG,Argentina,46.69,36.00,37.54,29.31,1.58,151.12
2004,South America,BOL,Bolivia,2.33,1.04,3.36,1.99,0.33,9.05
2004,South America,BRA,Brazil,56.20,94.87,134.89,34.77,2.66,323.39
2004,South America,CHL,Chile,20.86,15.24,16.75,4.88,0.18,57.91
2004,South America,COL,Colombia,12.44,18.51,20.06,5.73,0.81,57.55
2004,South America,CUB,Cuba,13.15,5.38,2.01,3.99,0.18,24.71
2004,South America,ECU,Ecuador,5.26,4.62,9.63,2.94,1.88,24.33
2004,South America,SLV,El Salvador,1.45,1.18,2.81,0.50,0.00,5.94
2004,South America,GUY,Guyana,,,,,0.00,0.00
2004,South America,PRY,Paraguay,0.00,0.20,3.33,0.20,0.00,3.73
2004,South America,PER,Peru,6.86,8.41,10.50,3.34,0.52,29.63
2004,South America,SUR,Suriname,,,,,0.00,0.00
2004,South America,URY,Uruguay,1.27,0.80,2.22,1.08,0.00,5.37
2004,South America,VEN,Venezuela,48.23,35.62,37.60,6.60,7.66,135.71
2005,Africa,DZA,Algeria,32.54,10.49,23.93,12.41,5.87,85.24
2005,Africa,AGO,Angola,1.00,2.04,2.43,0.99,11.53,17.99
2005,Africa,BEN,Benin,0.08,0.14,1.53,0.91,0.00,2.66
2005,Africa,BWA,Botswana,1.65,0.90,1.50,0.18,0.00,4.23
2005,Africa,BFA,Burkina Faso,,,,,0.00,0.00
2005,Africa,BDI,Burundi,,,,,0.00,0.00
2005,Africa,CMR,Cameroon,0.16,0.20,2.09,0.48,3.28,6.21
2005,Africa,CPV,Cape Verde,,,,,0.00,0.00
2005,Africa,CAF,Central African Republic,,,,,0.00,0.00
2005,Africa,TCD,Chad,,,,,0.00,0.00
2005,Africa,COM,Comoros,,,,,0.00,0.00
2005,Africa,COG,"Congo, Dem. Rep.",0.01,0.14,1.10,0.03,0.00,1.28
2005,Africa,COD,"Congo, Rep.",0.04,0.05,0.68,0.06,3.96,4.79
2005,Africa,CIV,Cote d'Ivoire,3.13,0.40,1.21,1.07,0.00,5.81
2005,Africa,DJI,Djibouti,,,,,0.00,0.00
2005,Africa,EGY,Egypt,63.26,39.20,30.48,17.36,1.42,151.72
2005,Africa,ERI,Eritrea,0.28,0.04,0.18,0.08,0.00,0.58
2005,Africa,ETH,Ethiopia,0.01,1.24,2.16,1.14,0.00,4.55
2005,Africa,GAB,Gabon,0.63,0.55,0.36,0.19,2.82,4.55
2005,Africa,GMB,"Gambia, The",,,,,0.00,0.00
2005,Africa,GHA,Ghana,1.21,1.07,3.57,0.66,0.00,6.51
2005,Africa,KEN,Kenya,1.72,1.98,2.81,1.04,0.00,7.55
2005,Africa,KIR,Kiribati,,,,,0.00,0.00
2005,Africa,LSO,Lesotho,,,,,0.00,0.00
2005,Africa,LBR,Liberia,,,,,0.00,0.00
2005,Africa,LBY,Libya,24.48,5.74,12.62,2.43,4.58,49.85
2005,Africa,MDG,Madagascar,,,,,0.00,0.00
2005,Africa,MLI,Mali,,,,,0.00,0.00
2005,Africa,MRT,Mauritania,,,,,0.00,0.00
2005,Africa,MUS,Mauritius,1.55,0.34,0.85,0.19,0.00,2.93
2005,Africa,MAR,Morocco,16.66,6.81,10.09,5.89,0.00,39.45
2005,Africa,MOZ,Mozambique,0.02,0.27,1.03,0.19,0.00,1.51
2005,Africa,NAM,Namibia,0.04,0.22,1.38,0.69,0.00,2.33
2005,Africa,NER,Niger,,,,,0.00,0.00
2005,Africa,NGA,Nigeria,16.92,6.90,28.36,5.68,40.79,98.65
2005,Africa,RWA,Rwanda,,,,,0.00,0.00
2005,Africa,STP,Sao Tome & Principe,,,,,0.00,0.00
2005,Africa,SEN,Senegal,1.92,0.77,1.45,0.51,0.00,4.65
2005,Africa,SYC,Seychelles,,,,,0.00,0.00
2005,Africa,SLE,Sierra Leone,,,,,0.00,0.00
2005,Africa,ZAF,South Africa,210.08,51.94,42.76,24.66,0.27,329.71
2005,Africa,SWZ,Swaziland,,,,,0.00,0.00
2005,Africa,TZA,Tanzania,1.35,0.52,2.67,0.55,0.02,5.11
2005,Africa,TGO,Togo,0.07,0.12,0.61,0.19,0.00,0.99
2005,Africa,TUN,Tunisia,6.14,5.39,4.54,4.11,0.71,20.89
2005,Africa,UGA,Uganda,,,,,0.00,0.00
2005,Africa,ZMB,Zambia,0.11,0.88,0.91,0.19,0.00,2.09
2005,Africa,ZWE,Zimbabwe,5.92,1.63,1.30,1.26,0.00,10.11
2005,Asia,AFG,Afghanistan,,,,,0.00,0.00
2005,Asia,BHR,Bahrain,17.66,2.11,2.48,0.23,0.00,22.48
2005,Asia,BGD,Bangladesh,14.75,7.99,4.99,7.37,0.00,35.10
2005,Asia,BTN,Bhutan,,,,,0.00,0.00
2005,Asia,BRN,Brunei,3.70,0.12,0.94,0.05,0.00,4.81
2005,Asia,KHM,Cambodia,0.76,0.13,1.49,0.25,0.00,2.63
2005,Asia,CHN,China,2709.09,1829.73,409.59,454.67,0.00,5403.08
2005,Asia,IND,India,687.48,260.35,113.50,129.78,1.89,1193.00
2005,Asia,IDN,Indonesia,122.76,98.14,73.92,40.88,8.34,344.04
2005,Asia,IRN,Iran,129.88,64.44,103.87,123.44,22.03,443.66
2005,Asia,IRQ,Iraq,21.05,10.07,31.31,12.47,14.01,88.91
2005,Asia,ISR,Israel,40.92,1.57,9.88,7.48,0.04,59.89
2005,Asia,JPN,Japan,511.27,261.94,245.22,189.66,0.00,1208.09
2005,Asia,JOR,Jordan,7.05,2.97,4.80,3.20,0.00,18.02
2005,Asia,KAZ,Kazakhstan,97.75,39.96,9.46,9.88,4.63,161.68
2005,Asia,PRK,"Korea, Dem. Rep. (North)",12.01,46.27,1.29,14.26,0.00,73.83
2005,Asia,KOR,"Korea, Rep. (South)",225.07,89.52,86.16,68.37,0.00,469.12
2005,Asia,KWT,Kuwait,44.42,17.21,8.08,0.43,1.77,71.91
2005,Asia,KGZ,Kyrgyzstan,2.04,0.75,1.08,1.01,0.00,4.88
2005,Asia,LAO,Laos,,,,,0.00,0.00
2005,Asia,LBN,Lebanon,7.35,1.90,4.01,1.23,0.00,14.49
2005,Asia,MWI,Malawi,,,,,0.00,0.00
2005,Asia,MYS,Malaysia,74.74,39.08,39.09,4.58,2.93,160.42
2005,Asia,MDV,Maldives,,,,,0.00,0.00
2005,Asia,MNG,Mongolia,6.71,0.61,1.16,0.99,0.00,9.47
2005,Asia,MMR,Myanmar,3.08,2.08,4.65,0.79,0.37,10.97
2005,Asia,NPL,Nepal,0.01,1.00,0.83,1.19,0.00,3.03
2005,Asia,OMN,Oman,15.24,6.00,3.63,1.05,1.76,27.68
2005,Asia,PAK,Pakistan,37.23,41.27,28.69,13.32,0.00,120.51
2005,Asia,PHL,Philippines,30.33,10.24,24.90,5.13,0.36,70.96
2005,Asia,QAT,Qatar,20.70,10.86,4.68,0.16,7.53,43.93
2005,Asia,RUS,Russian Federation,934.29,201.58,219.04,156.93,26.67,1538.51
2005,Asia,SAU,Saudi Arabia,150.32,70.01,74.98,4.00,0.35,299.66
2005,Asia,SGP,Singapore,27.01,9.65,5.54,0.51,0.00,42.71
2005,Asia,LKA,Sri Lanka,4.61,1.18,6.25,1.22,0.00,13.26
2005,Asia,SDN,Sudan,2.72,1.30,4.86,1.35,0.00,10.23
2005,Asia,SYR,Syria,23.05,7.76,13.49,10.61,0.49,55.40
2005,Asia,TJK,Tajikistan,0.59,0.00,0.12,1.63,0.00,2.34
2005,Asia,THA,Thailand,84.05,57.53,54.39,14.82,0.00,210.79
2005,Asia,TUR,Turkey,79.98,56.64,37.19,42.55,0.01,216.37
2005,Asia,TKM,Turkmenistan,18.67,2.78,6.64,19.73,0.00,47.82
2005,Asia,ARE,United Arab Emirates,53.12,33.31,22.51,0.13,1.58,110.65
2005,Asia,UZB,Uzbekistan,40.34,17.04,8.66,42.54,0.00,108.58
2005,Asia,VNM,Vietnam,23.96,25.39,19.05,11.35,0.63,80.38
2005,Asia,YEM,Yemen,5.36,2.66,5.52,5.11,0.00,18.65
2005,Europe,ALB,Albania,0.30,0.53,2.35,0.79,0.00,3.97
2005,Europe,ARM,Armenia,0.94,1.37,0.67,1.14,0.00,4.12
2005,Europe,AUT,Austria,24.75,12.62,24.39,12.88,0.00,74.64
2005,Europe,AZE,Azerbaijan,16.44,3.54,4.24,6.60,6.87,37.69
2005,Europe,BLR,Belarus,36.04,10.94,7.71,7.08,0.00,61.77
2005,Europe,BEL,Belgium,29.22,27.40,25.77,30.83,0.00,113.22
2005,Europe,BIH,Bosnia & Herzegovina,10.39,1.08,2.28,1.88,0.00,15.63
2005,Europe,BGR,Bulgaria,28.27,8.51,7.44,2.08,0.00,46.30
2005,Europe,HRV,Croatia,7.14,4.21,5.55,3.82,0.00,20.72
2005,Europe,CYP,Cyprus,3.45,1.01,2.00,0.54,0.00,7.00
2005,Europe,CZE,Czech Republic,66.45,23.19,17.21,13.28,0.00,120.13
2005,Europe,DNK,Denmark,23.67,5.18,13.24,6.33,0.38,48.80
2005,Europe,EST,Estonia,12.70,1.32,2.12,0.74,0.00,16.88
2005,Europe,FIN,Finland,26.13,10.58,12.52,5.88,0.00,55.11
2005,Europe,FRA,France,73.18,72.98,130.69,111.34,0.00,388.19
2005,Europe,GEO,Georgia,1.25,0.59,1.50,0.99,0.00,4.33
2005,Europe,DEU,Germany,370.26,115.72,154.22,159.41,2.17,801.78
2005,Europe,GRC,Greece,50.03,9.41,21.67,13.91,0.00,95.02
2005,Europe,HUN,Hungary,19.51,7.78,11.80,17.28,0.04,56.41
2005,Europe,ISL,Iceland,0.01,0.79,0.66,0.73,0.00,2.19
2005,Europe,IRL,Ireland,15.43,5.61,12.53,10.36,0.00,43.93
2005,Europe,ITA,Italy,177.19,72.02,122.35,89.24,0.00,460.80
2005,Europe,JAM,Jamaica,4.26,3.23,2.18,0.53,0.00,10.20
2005,Europe,LVA,Latvia,2.19,1.13,3.01,1.24,0.00,7.57
2005,Europe,LTU,Lithuania,5.82,2.43,4.06,1.18,0.00,13.49
2005,Europe,LUX,Luxembourg,1.35,1.18,7.14,1.71,0.00,11.38
2005,Europe,MKD,"Macedonia, FYR",6.01,1.13,1.02,0.62,0.00,8.78
2005,Europe,MLT,Malta,2.32,0.01,0.32,0.06,0.00,2.71
2005,Europe,MDA,Moldova,3.76,1.00,0.76,2.16,0.00,7.68
2005,Europe,MNE,Montenegro,1.11,0.36,0.47,0.02,,1.96
2005,Europe,NLD,Netherlands,72.24,37.83,34.04,36.01,0.06,180.18
2005,Europe,NOR,Norway,11.96,7.93,12.94,3.53,1.12,37.48
2005,Europe,POL,Poland,169.37,39.06,34.41,50.09,0.03,292.96
2005,Europe,PRT,Portugal,27.69,9.59,18.96,6.55,0.00,62.79
2005,Europe,ROU,Romania,48.18,23.24,11.99,11.07,0.00,94.48
2005,Europe,SRB,Serbia,32.39,7.27,6.49,3.00,,49.15
2005,Europe,SVK,Slovakia,15.76,9.56,6.45,6.33,0.00,38.10
2005,Europe,SVN,Slovenia,6.19,2.71,4.27,2.43,0.00,15.60
2005,Europe,ESP,Spain,129.51,64.37,108.69,36.88,0.00,339.45
2005,Europe,SWE,Sweden,11.45,11.83,22.49,4.58,0.00,50.35
2005,Europe,CHE,Switzerland,3.88,6.10,16.45,18.18,0.00,44.61
2005,Europe,UKR,Ukraine,136.43,89.57,30.32,49.28,0.00,305.60
2005,Europe,GBR,United Kingdom,239.92,61.74,126.27,105.00,3.03,535.96
2005,North America,ATG,Antigua & Barbuda,,,,,0.00,0.00
2005,North America,BHS,"Bahamas, The",,,,,0.00,0.00
2005,North America,BRB,Barbados,,,,,0.00,0.00
2005,North America,BLZ,Belize,,,,,0.00,0.00
2005,North America,CAN,Canada,191.25,98.46,162.04,97.38,3.43,552.56
2005,North America,CRI,Costa Rica,0.29,0.96,4.03,0.42,0.00,5.70
2005,North America,DMA,Dominica,,,,,0.00,0.00
2005,North America,DOM,Dominican Republic,8.26,1.76,5.84,1.49,0.00,17.35
2005,North America,GRD,Grenada,,,,,0.00,0.00
2005,North America,GTM,Guatemala,3.25,1.65,5.08,0.56,0.00,10.54
2005,North America,HTI,Haiti,0.17,0.40,1.14,0.27,0.00,1.98
2005,North America,HND,Honduras,2.29,1.14,2.23,1.42,0.00,7.08
2005,North America,MEX,Mexico,168.92,55.69,129.61,31.54,3.36,389.12
2005,North America,NIC,Nicaragua,1.57,0.67,1.44,0.35,0.00,4.03
2005,North America,PAN,Panama,1.60,1.96,2.83,0.43,0.00,6.82
2005,North America,KNA,Saint Kitts & Nevis,,,,,0.00,0.00
2005,North America,LCA,Saint Lucia,,,,,0.00,0.00
2005,North America,VCT,Saint Vincent & Grenadines,,,,,0.00,0.00
2005,North America,TTO,Trinidad & Tobago,11.74,16.67,2.13,0.41,2.33,33.28
2005,North America,USA,United States,2756.99,604.06,1789.87,622.59,6.69,5780.20
2005,Oceania,AUS,Australia,226.00,49.18,78.52,18.21,0.33,372.24
2005,Oceania,COK,Cook Islands,,,,,0.00,0.00
2005,Oceania,GNQ,Equatorial Guinea,,,,,2.18,2.18
2005,Oceania,FJI,Fiji,,,,,0.00,0.00
2005,Oceania,GIN,Guinea,,,,,0.00,0.00
2005,Oceania,GNB,Guinea-Bissau,,,,,0.00,0.00
2005,Oceania,NRU,Nauru,,,,,0.00,0.00
2005,Oceania,NZL,New Zealand,11.65,5.49,13.39,3.34,0.04,33.91
2005,Oceania,NIU,Niue,,,,,0.00,0.00
2005,Oceania,PLW,Palau,,,,,,0.00
2005,Oceania,PNG,Papua New Guinea,,,,,0.00,0.00
2005,Oceania,WSM,Samoa,,,,,0.00,0.00
2005,Oceania,SLB,Solomon Islands,,,,,0.00,0.00
2005,Oceania,TON,Tonga,,,,,0.00,0.00
2005,Oceania,VUT,Vanuatu,,,,,0.00,0.00
2005,South America,ARG,Argentina,47.37,34.95,39.27,31.01,1.24,153.84
2005,South America,BOL,Bolivia,2.85,1.08,3.51,1.99,0.35,9.78
2005,South America,BRA,Brazil,58.54,94.52,135.59,34.02,4.54,327.21
2005,South America,CHL,Chile,20.86,14.55,18.37,4.40,0.13,58.31
2005,South America,COL,Colombia,12.99,18.96,20.26,5.84,0.81,58.86
2005,South America,CUB,Cuba,13.10,6.53,1.96,3.71,0.18,25.48
2005,South America,ECU,Ecuador,6.11,4.87,10.47,3.08,1.76,26.29
2005,South America,SLV,El Salvador,1.51,1.24,3.03,0.49,0.00,6.27
2005,South America,GUY,Guyana,,,,,0.00,0.00
2005,South America,PRY,Paraguay,0.00,0.23,3.02,0.19,0.00,3.44
2005,South America,PER,Peru,7.41,8.46,9.97,3.04,0.52,29.40
2005,South America,SUR,Suriname,,,,,0.00,0.00
2005,South America,URY,Uruguay,1.18,0.76,2.28,1.08,0.00,5.30
2005,South America,VEN,Venezuela,55.05,42.03,41.86,9.00,14.66,162.60
2006,Africa,DZA,Algeria,34.16,10.85,25.38,12.11,6.47,88.97
2006,Africa,AGO,Angola,1.09,2.25,3.23,1.94,11.53,20.04
2006,Africa,BEN,Benin,0.11,0.13,1.94,1.03,0.00,3.21
2006,Africa,BWA,Botswana,1.25,0.97,1.61,0.19,0.00,4.02
2006,Africa,BFA,Burkina Faso,,,,,0.00,0.00
2006,Africa,BDI,Burundi,,,,,0.00,0.00
2006,Africa,CMR,Cameroon,0.61,0.25,1.85,0.41,3.44,6.56
2006,Africa,CPV,Cape Verde,,,,,0.00,0.00
2006,Africa,CAF,Central African Republic,,,,,0.00,0.00
2006,Africa,TCD,Chad,,,,,0.00,0.00
2006,Africa,COM,Comoros,,,,,0.00,0.00
2006,Africa,COG,"Congo, Dem. Rep.",0.02,0.15,1.18,0.03,0.00,1.38
2006,Africa,COD,"Congo, Rep.",0.05,0.07,0.83,0.06,3.90,4.91
2006,Africa,CIV,Cote d'Ivoire,2.34,0.55,1.27,1.46,0.00,5.62
2006,Africa,DJI,Djibouti,,,,,0.00,0.00
2006,Africa,EGY,Egypt,65.93,41.49,33.15,17.90,1.42,159.89
2006,Africa,ERI,Eritrea,0.26,0.03,0.14,0.08,0.00,0.51
2006,Africa,ETH,Ethiopia,0.01,1.33,2.31,1.22,0.00,4.87
2006,Africa,GAB,Gabon,0.61,0.63,0.37,0.19,2.11,3.91
2006,Africa,GMB,"Gambia, The",,,,,0.00,0.00
2006,Africa,GHA,Ghana,2.42,1.15,3.61,0.65,0.00,7.83
2006,Africa,KEN,Kenya,1.93,2.54,3.15,0.98,0.00,8.60
2006,Africa,KIR,Kiribati,,,,,0.00,0.00
2006,Africa,LSO,Lesotho,,,,,0.00,0.00
2006,Africa,LBR,Liberia,,,,,0.00,0.00
2006,Africa,LBY,Libya,24.45,5.52,12.64,1.63,5.29,49.53
2006,Africa,MDG,Madagascar,,,,,0.00,0.00
2006,Africa,MLI,Mali,,,,,0.00,0.00
2006,Africa,MRT,Mauritania,,,,,0.00,0.00
2006,Africa,MUS,Mauritius,1.82,0.40,0.86,0.18,0.00,3.26
2006,Africa,MAR,Morocco,16.74,6.53,10.40,6.22,0.00,39.89
2006,Africa,MOZ,Mozambique,0.02,0.31,1.11,0.18,0.00,1.62
2006,Africa,NAM,Namibia,0.14,0.24,1.26,0.72,0.00,2.36
2006,Africa,NER,Niger,,,,,0.00,0.00
2006,Africa,NGA,Nigeria,16.69,6.48,23.85,5.18,39.55,91.75
2006,Africa,RWA,Rwanda,,,,,0.00,0.00
2006,Africa,STP,Sao Tome & Principe,,,,,0.00,0.00
